"","Q26","Q5Post","Q3FUS_Yes","Q3FUS_No","Q3Post","sp43fatheduc","sp44motheduc","sq39jobl","sp61pay","sq41preparealll","sp54homesup","sp47mpersonparent","sp41weak","sqr25grade","sqr29confident","sq48gradel","switcher_group","is_switcher","fath_educ","moth_educ","work","class","pay","sum_ses","low_ses","weak","end_grad","ability","sum_belief","no_belief","homesupp","parent_belief","sum_home","no_home_supp"
"275","Dont know/ Not sure/ N/A","Yes","Yes"," ","Yes","Graduate school","Graduate school",8,"Agree",35,"Very strongly","4","Slightly disagree",3,"Agree",3,13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"276","Yes","Yes"," "," ","Yes","High school","High school",0,"Slightly disagree",35,"Very strongly","Very much","Slightly agree",3,"Slightly agree",3.33,16,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"277","Yes","Yes"," "," ","Yes","Four years of college","Some college",0,"Disagree",35,"Very strongly","Very much","Strongly disagree",4,"Agree",3.67,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"278","Yes",""," ","No","Yes","Some college","High school",0,"Slightly disagree",3,"Strongly","2","Slightly disagree",1,"Disagree",0,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,0,FALSE
"279","Dont know/ Not sure/ N/A","Yes","Yes"," ","Yes","Graduate school","Four years of college",0,"Disagree",3,"Very strongly","Very much","Strongly disagree",3,"Agree",3.33,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"280","Yes","Yes","Yes"," ","Yes","Some college","Some college",0,"Agree",13,"Very strongly","Very much","Disagree",2,"Agree",2.33,12,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE
"281","Yes","Yes","Yes"," ","Yes","High school","Four years of college",0,"Slightly agree",25.5,"Very strongly","3","Slightly disagree",2,"Slightly agree",2,12,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE
"282","Yes","Yes","Yes"," ","Yes","Did not finish high school","Some college",0,"Slightly agree",25.5,"Somewhat","Very much","Slightly agree",3,"Agree",2.33,12,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,1,TRUE
"283","Yes","Yes","Yes"," ","Yes","Graduate school","Some college",0,"Disagree",13,"Strongly","Very much","Slightly disagree",3,"Strongly agree",3,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"284","Dont know/ Not sure/ N/A","Yes"," "," ","No","High school","High school",0,"Agree",25.5,"Strongly","3","Agree",1,"Strongly disagree",0,8,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,TRUE,TRUE,FALSE,TRUE,2,TRUE,FALSE,FALSE,0,FALSE
"285","Yes","Yes","Yes"," ","Yes","Graduate school","Graduate school",0,"Agree",18,"Very strongly","Very much","Disagree",3,"Strongly agree",3,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"286","Yes","Yes"," "," ","Yes","Some college","Four years of college",0,"Strongly agree",13,"Somewhat","4","Disagree",4,"Slightly agree",3.33,16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"287","Yes","Yes","Yes"," ","Yes","Some college","Some college",0,"Agree",25.5,"Somewhat","2","Slightly agree",4,"Agree",4,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,1,TRUE
"288","Yes","Yes"," "," ","Yes","Graduate school","Four years of college",0,"Disagree",18,"Very strongly","Very much","Disagree",4,"Strongly agree",4,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"289","Yes",""," "," ","Yes","High school","High school",13,"Slightly disagree",35,"Somewhat","4","Slightly agree",3,"Slightly agree",2.67,16,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,1,TRUE
"290","Yes","Yes"," "," ","Yes","High school","High school",0,"Agree",35,"Somewhat","4","Slightly agree",3,"Slightly agree",3,16,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,1,TRUE
"291","Yes","Yes"," "," ","Yes","High school","Some college",0,"Strongly agree",13,"Very strongly","Very much","Strongly disagree",4,"Strongly agree",3.67,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"292","Yes","Yes"," ","No","Yes","Four years of college","Four years of college",0,"Strongly agree",18,"Very strongly","3","Disagree",2,"Disagree",1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,0,FALSE
"293","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",0,"Disagree",13,"Strongly","4","Disagree",4,"Strongly agree",3.67,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"294","Dont know/ Not sure/ N/A","Yes"," "," ","Yes","Graduate school","Graduate school",3,"Disagree",3,"Somewhat","4","Strongly disagree",3,"Slightly disagree",3,20,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,TRUE,2,TRUE,TRUE,FALSE,1,TRUE
"295","Yes","Yes"," "," ","Yes","High school","High school",0,"Agree",8,"Very strongly","4","Disagree",3,"Agree",4,16,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"296","Yes","Yes"," "," ","Yes","Graduate school","Some college",13,"Strongly agree",18,"Somewhat","2","Disagree",4,"Strongly agree",4,16,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"297","Yes","Yes"," "," ","Yes","Did not finish high school","Did not finish high school",0,"Strongly agree",3,"Somewhat","3","Strongly agree",2,"Disagree",0,16,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,TRUE,FALSE,TRUE,2,TRUE,TRUE,FALSE,1,TRUE
"298","Yes","Yes"," "," ","Yes","Did not finish high school","Did not finish high school",0,"Slightly disagree",18,"Somewhat","3","Slightly agree",4,"Strongly agree",4,16,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,1,TRUE
"299","Yes","Yes","Yes"," ","Yes","High school","High school",8,"Agree",35,"Very strongly","3","Agree",2,"Strongly disagree",2,12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,TRUE,TRUE,FALSE,TRUE,2,TRUE,FALSE,FALSE,0,FALSE
"300","Yes","Yes"," "," ","Yes","Did not finish high school","Did not finish high school",3,"Agree",35,"Strongly","2","Slightly disagree",3,"Slightly agree",3,16,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"301","Yes","Yes"," "," ","Yes","Some college","Some college",3,"Slightly disagree",13,"Strongly","Very much","Disagree",4,"Strongly agree",3,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"303","Dont know/ Not sure/ N/A","Yes","Yes"," ","Yes","Some college","Some college",3,"Strongly agree",8,"Very strongly","4","Slightly agree",3,"Agree",3,13,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"304","Yes","Yes"," "," ","Yes","High school","Four years of college",13,"Agree",35,"Very strongly","2","Strongly agree",2,"Slightly agree",2,16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"305","Yes",""," "," ","Yes","High school","High school",35,"Disagree",13,"Strongly","","Disagree",4,"Strongly agree",3,16,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,1,TRUE
"306","Dont know/ Not sure/ N/A","No","Yes"," ","No","Four years of college","Some college",35,"Agree",8,"Somewhat","1","Agree",4,"Slightly agree",4,13,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,TRUE,TRUE,2,TRUE
"307","Yes","Yes"," "," ","Yes","Some college","Some college",0,"Slightly agree",35,"Very strongly","4","Disagree",2,"Disagree",3,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,0,FALSE
"308","Yes","Yes"," "," ","Yes","Some college","Some college",0,"Strongly agree",35,"Not at all","1","Strongly agree",4,"Strongly agree",4,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,TRUE,2,TRUE
"309","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",25.5,"Disagree",8,"Very strongly","Very much","Agree",2,"Agree",0,16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"310","Yes","Yes","Yes"," ","Yes","High school","Graduate school",25.5,"Slightly agree",25.5,"Strongly","1","Slightly disagree",3,"Slightly agree",2,12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,1,TRUE
"311","Yes","Yes"," "," ","Yes","Some college","Some college",0,"Strongly agree",25.5,"Somewhat","Very much","Strongly disagree",1,"Slightly disagree",0,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,1,TRUE
"312","Yes","Yes"," "," ","Yes","Some college","Some college",25.5,"Slightly agree",25.5,"Strongly","Very much","Strongly disagree",4,"Strongly agree",4,16,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"313","Yes","Yes","Yes"," ","Yes","Four years of college","Graduate school",0,"Slightly agree",35,"Very strongly","Very much","Strongly disagree",4,"Strongly agree",4,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"314","Yes","Yes"," "," ","Yes","Four years of college","Graduate school",0,"Strongly agree",18,"Strongly","4","Strongly disagree",2,"Slightly agree",0,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE
"315","Yes","Yes"," "," ","Yes","Some college","Some college",0,"Agree",18,"Very strongly","Very much","Strongly disagree",4,"Strongly agree",4,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"316","Yes","Yes"," "," ","Yes","High school","High school",18,"Disagree",13,"Very strongly","Very much","Strongly disagree",3,"Strongly agree",3,16,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"317","Yes","Yes","Yes"," ","Yes","Four years of college","Graduate school",0,"Agree",35,"Very strongly","4","Slightly agree",3,"Slightly agree",3,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"318","Yes","Dont know/ Not sure/ N/A","Yes"," ","Yes","Graduate school","Four years of college",8,"Agree",13,"Strongly","4","Agree",3,"Slightly disagree",4,12,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,0,FALSE
"319","Yes","Yes"," "," ","Yes","High school","Did not finish high school",0,"Slightly agree",18,"Somewhat","Very much","Disagree",4,"Strongly agree",4,16,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,TRUE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"320","Yes","Yes"," "," ","Yes","High school","Some college",0,"Strongly disagree",25.5,"Not at all","Very much","Agree",4,"Strongly agree",4,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,1,TRUE
"321","Yes","Yes"," "," ","Yes","Graduate school","Some college",13,"Slightly disagree",8,"Strongly","3","Slightly agree",2,"Slightly agree",2,16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"322","Dont know/ Not sure/ N/A","Yes"," "," ","Yes","Four years of college","Graduate school",0,"Strongly agree",35,"Strongly","Very much","Disagree",4,"Agree",3.67,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"323","Yes","Yes"," "," ","Yes","Four years of college","High school",25.5,"Agree",3,"Strongly","4","Slightly disagree",4,"Agree",4,16,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"324","Yes","Yes"," "," ","Yes","Graduate school","Graduate school",35,"Slightly disagree",3,"Very strongly","4","Strongly agree",2,"Slightly agree",2,16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"325","Yes","Yes"," "," ","Yes","Four years of college","Graduate school",0,"Slightly agree",3,"Somewhat","3","Slightly agree",4,"Slightly agree",3.33,16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,1,TRUE
"326","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",18,"Slightly agree",8,"Very strongly","3","Disagree",4,"Agree",1,16,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"327","Yes","Yes"," "," ","No","Graduate school","Graduate school",0,"Slightly agree",35,"Strongly","4","Slightly disagree",3,"Agree",2,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"328","Yes","Yes"," "," ","Yes","Graduate school","Some college",18,"Disagree",35,"Strongly","3","Disagree",4,"Strongly agree",4,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"329","Yes","Yes"," "," ","Yes","High school","High school",18,"Agree",13,"Strongly","4","Agree",1,"Slightly agree",0,16,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"330","Yes","Yes","Yes"," ","Yes","Graduate school","Four years of college",0,"Strongly agree",25.5,"Very strongly","Very much","Disagree",1,"Disagree",0,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,0,FALSE
"331","Yes","Yes"," "," ","Yes","Some college","Some college",18,"Slightly agree",8,"Strongly","2","Disagree",4,"Slightly agree",3.67,16,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"332","Dont know/ Not sure/ N/A","Yes"," "," ","Yes","Four years of college","Four years of college",0,"Slightly agree",18,"Somewhat","3","Slightly disagree",2,"Agree",1,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,1,TRUE
"333","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",3,"Disagree",13,"Very strongly","4","Disagree",2,"Slightly agree",1,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE
"334","Yes","Dont know/ Not sure/ N/A"," "," ","Yes","High school","Four years of college",3,"Strongly agree",13,"Strongly","4","Slightly disagree",3,"Agree",3,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"335","Yes","Yes"," "," ","Yes","Some college","Some college",13,"Strongly agree",18,"Very strongly","Very much","Slightly agree",3,"Agree",3,16,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"336","Yes","Yes"," ","No","Yes","Graduate school","Some college",25.5,"Agree",13,"Very strongly","4","Disagree",2,"Agree",2,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE
"337","Yes","Yes","Yes"," ","Yes","Some college","Graduate school",13,"Strongly disagree",13,"Very strongly","Very much","Disagree",3,"Agree",4,12,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"338","Yes","No"," "," ","No","Some college","Some college",13,"Strongly agree",18,"Very strongly","Very much","Disagree",4,"Strongly agree",3.33,6,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"339","Yes",""," "," ","Yes","Four years of college","Some college",0,"Slightly disagree",13,"Somewhat","2","Disagree",2,"Slightly disagree",2,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,1,TRUE
"340","Yes","Yes"," "," ","Yes","Some college","High school",3,"Strongly agree",8,"Somewhat","2","Slightly agree",2,"Slightly agree",2,16,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,TRUE,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"341","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",0,"Disagree",13,"Very strongly","4","Agree",1,"Slightly disagree",0,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,TRUE,2,TRUE,FALSE,FALSE,0,FALSE
"342","Dont know/ Not sure/ N/A","No"," "," ","Yes","Four years of college","Some college",8,"Agree",18,"Not at all","3","Disagree",3,"Agree",3,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"343","Yes","Yes"," "," ","Yes","Graduate school","Graduate school",8,"Slightly agree",25.5,"Somewhat","Very much","Disagree",4,"Agree",4,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
